Title,ECR,EPP,Greens/EFA,IDG,NI,REG,S&D,The Left,ECR%,EPP%,Greens/EFA%,IDG%,NI%,REG%,S&D%,The Left%
5811,9,160,5,0,15,92,106,0,0.145,0.879,0.068,0.0,0.263,0.852,0.688,0.0
5812,7,3,0,55,13,0,2,26,0.113,0.016,0.0,0.753,0.228,0.0,0.013,0.634
5813,49,7,61,42,25,43,17,37,0.79,0.038,0.824,0.575,0.439,0.398,0.11,0.902
5814,29,166,66,42,36,99,142,37,0.468,0.912,0.892,0.575,0.632,0.917,0.922,0.902
5815,12,113,67,11,18,100,141,37,0.194,0.621,0.905,0.151,0.316,0.926,0.916,0.902
5816,57,168,67,60,36,100,143,37,0.919,0.923,0.905,0.822,0.632,0.926,0.929,0.902
5817,15,153,67,2,15,99,142,37,0.242,0.841,0.905,0.027,0.263,0.917,0.922,0.902
5818,54,167,67,4,28,95,142,37,0.871,0.918,0.905,0.055,0.491,0.88,0.922,0.902
5819,1,10,66,1,17,74,136,35,0.016,0.055,0.892,0.014,0.298,0.685,0.883,0.854
5820,28,3,0,61,11,0,1,0,0.452,0.016,0.0,0.836,0.193,0.0,0.006,0.0
5821,58,169,67,30,34,100,141,37,0.935,0.929,0.905,0.411,0.596,0.926,0.916,0.902
5822,11,23,67,61,37,98,137,37,0.177,0.126,0.905,0.836,0.649,0.907,0.89,0.902
5823,60,167,1,61,29,28,9,0,0.968,0.918,0.014,0.836,0.509,0.259,0.058,0.0
5824,26,6,0,62,11,0,0,1,0.419,0.033,0.0,0.849,0.193,0.0,0.0,0.024
5825,23,3,0,62,11,0,0,0,0.371,0.016,0.0,0.849,0.193,0.0,0.0,0.0
5826,49,142,67,17,37,100,141,37,0.79,0.78,0.905,0.233,0.649,0.926,0.916,0.902
5827,12,89,67,10,17,99,139,37,0.194,0.489,0.905,0.137,0.298,0.917,0.903,0.902
5828,57,169,3,62,32,37,16,2,0.919,0.929,0.041,0.849,0.561,0.343,0.104,0.049
5829,42,16,0,56,14,4,9,1,0.677,0.088,0.0,0.767,0.246,0.037,0.058,0.024
5830,26,9,0,62,12,2,0,1,0.419,0.049,0.0,0.849,0.211,0.019,0.0,0.024
5831,27,16,0,62,12,1,0,0,0.435,0.088,0.0,0.849,0.211,0.009,0.0,0.0
5832,59,18,0,62,24,1,0,0,0.952,0.099,0.0,0.849,0.421,0.009,0.0,0.0
5833,57,6,0,61,22,1,1,1,0.919,0.033,0.0,0.836,0.386,0.009,0.006,0.024
5834,53,165,66,1,27,97,143,2,0.855,0.907,0.892,0.014,0.474,0.898,0.929,0.049
5835,2,144,67,0,14,86,138,0,0.032,0.791,0.905,0.0,0.246,0.796,0.896,0.0
5836,60,169,67,44,34,100,143,36,0.968,0.929,0.905,0.603,0.596,0.926,0.929,0.878
5837,1,3,67,4,18,92,142,36,0.016,0.016,0.905,0.055,0.316,0.852,0.922,0.878
5838,52,166,67,1,29,96,143,35,0.839,0.912,0.905,0.014,0.509,0.889,0.929,0.854
5839,50,161,67,1,22,96,141,0,0.806,0.885,0.905,0.014,0.386,0.889,0.916,0.0
5840,20,131,67,37,37,100,142,37,0.323,0.72,0.905,0.507,0.649,0.926,0.922,0.902
5841,4,5,67,1,14,27,141,10,0.065,0.027,0.905,0.014,0.246,0.25,0.916,0.244
5842,57,164,66,0,26,99,142,10,0.919,0.901,0.892,0.0,0.456,0.917,0.922,0.244
5843,51,166,6,0,17,97,12,2,0.823,0.912,0.081,0.0,0.298,0.898,0.078,0.049
5844,1,152,67,0,14,91,139,0,0.016,0.835,0.905,0.0,0.246,0.843,0.903,0.0
5845,0,3,62,20,13,2,5,32,0.0,0.016,0.838,0.274,0.228,0.019,0.032,0.78
5846,57,166,66,20,26,100,143,6,0.919,0.912,0.892,0.274,0.456,0.926,0.929,0.146
5847,59,170,67,58,37,100,143,36,0.952,0.934,0.905,0.795,0.649,0.926,0.929,0.878
5848,52,160,67,18,33,100,143,36,0.839,0.879,0.905,0.247,0.579,0.926,0.929,0.878
5849,11,110,67,3,20,100,142,37,0.177,0.604,0.905,0.041,0.351,0.926,0.922,0.902
5850,12,108,67,11,18,100,139,37,0.194,0.593,0.905,0.151,0.316,0.926,0.903,0.902
5851,59,166,67,43,35,100,142,37,0.952,0.912,0.905,0.589,0.614,0.926,0.922,0.902
5852,12,107,67,12,18,100,141,37,0.194,0.588,0.905,0.164,0.316,0.926,0.916,0.902
5853,7,158,67,4,15,100,143,35,0.113,0.868,0.905,0.055,0.263,0.926,0.929,0.854
5854,40,160,67,5,29,99,143,36,0.645,0.879,0.905,0.068,0.509,0.917,0.929,0.878
5855,11,103,67,7,17,100,142,36,0.177,0.566,0.905,0.096,0.298,0.926,0.922,0.878
5856,48,151,66,3,28,100,142,36,0.774,0.83,0.892,0.041,0.491,0.926,0.922,0.878
5857,11,154,66,1,15,100,138,36,0.177,0.846,0.892,0.014,0.263,0.926,0.896,0.878
5858,62,168,1,61,29,4,2,1,1.0,0.923,0.014,0.836,0.509,0.037,0.013,0.024
5859,27,7,0,61,12,0,0,1,0.435,0.038,0.0,0.836,0.211,0.0,0.0,0.024
5860,62,165,0,62,31,32,3,0,1.0,0.907,0.0,0.849,0.544,0.296,0.019,0.0
5861,61,166,1,62,32,29,5,1,0.984,0.912,0.014,0.849,0.561,0.269,0.032,0.024
5862,58,163,67,24,33,100,141,37,0.935,0.896,0.905,0.329,0.579,0.926,0.916,0.902
5863,12,104,67,4,16,100,141,37,0.194,0.571,0.905,0.055,0.281,0.926,0.916,0.902
5864,5,163,67,1,27,85,141,37,0.081,0.896,0.905,0.014,0.474,0.787,0.916,0.902
5865,5,16,67,1,15,69,140,37,0.081,0.088,0.905,0.014,0.263,0.639,0.909,0.902
5866,0,10,67,4,16,84,141,37,0.0,0.055,0.905,0.055,0.281,0.778,0.916,0.902
5867,56,161,67,19,32,95,142,37,0.903,0.885,0.905,0.26,0.561,0.88,0.922,0.902
5868,5,14,67,2,17,97,141,37,0.081,0.077,0.905,0.027,0.298,0.898,0.916,0.902
5869,49,165,67,0,29,100,141,36,0.79,0.907,0.905,0.0,0.509,0.926,0.916,0.878
5870,2,160,66,1,16,95,142,36,0.032,0.879,0.892,0.014,0.281,0.88,0.922,0.878
5871,27,14,0,62,23,0,1,1,0.435,0.077,0.0,0.849,0.404,0.0,0.006,0.024
5872,5,161,67,1,15,100,142,37,0.081,0.885,0.905,0.014,0.263,0.926,0.922,0.902
5873,61,158,0,62,32,28,5,0,0.984,0.868,0.0,0.849,0.561,0.259,0.032,0.0
5874,61,170,1,62,29,35,13,5,0.984,0.934,0.014,0.849,0.509,0.324,0.084,0.122
5875,1,134,70,0,14,86,138,16,0.016,0.736,0.946,0.0,0.246,0.796,0.896,0.39
5876,44,162,0,1,17,98,140,0,0.71,0.89,0.0,0.014,0.298,0.907,0.909,0.0
5877,55,168,70,10,30,100,142,26,0.887,0.923,0.946,0.137,0.526,0.926,0.922,0.634
5878,2,165,71,1,32,98,144,13,0.032,0.907,0.959,0.014,0.561,0.907,0.935,0.317
5879,53,171,69,43,35,100,140,38,0.855,0.94,0.932,0.589,0.614,0.926,0.909,0.927
5880,11,3,0,63,10,0,0,0,0.177,0.016,0.0,0.863,0.175,0.0,0.0,0.0
5881,2,21,69,25,18,85,139,38,0.032,0.115,0.932,0.342,0.316,0.787,0.903,0.927
5882,3,165,69,22,33,88,136,38,0.048,0.907,0.932,0.301,0.579,0.815,0.883,0.927
5883,2,163,69,25,35,92,132,38,0.032,0.896,0.932,0.342,0.614,0.852,0.857,0.927
5884,50,13,69,7,19,91,131,38,0.806,0.071,0.932,0.096,0.333,0.843,0.851,0.927
5885,51,166,69,3,29,100,140,38,0.823,0.912,0.932,0.041,0.509,0.926,0.909,0.927
5886,0,16,69,1,18,86,139,38,0.0,0.088,0.932,0.014,0.316,0.796,0.903,0.927
5887,2,167,69,0,29,99,140,38,0.032,0.918,0.932,0.0,0.509,0.917,0.909,0.927
5888,49,9,69,0,16,35,139,38,0.79,0.049,0.932,0.0,0.281,0.324,0.903,0.927
5889,3,167,69,1,28,86,131,38,0.048,0.918,0.932,0.014,0.491,0.796,0.851,0.927
5890,1,7,69,0,14,3,131,38,0.016,0.038,0.932,0.0,0.246,0.028,0.851,0.927
5891,3,150,69,7,29,92,140,33,0.048,0.824,0.932,0.096,0.509,0.852,0.909,0.805
5892,0,77,69,1,16,83,140,34,0.0,0.423,0.932,0.014,0.281,0.769,0.909,0.829
5893,0,9,68,3,17,32,136,37,0.0,0.049,0.919,0.041,0.298,0.296,0.883,0.902
5894,0,8,68,3,17,10,131,36,0.0,0.044,0.919,0.041,0.298,0.093,0.851,0.878
5895,6,166,69,31,37,85,137,38,0.097,0.912,0.932,0.425,0.649,0.787,0.89,0.927
5896,2,10,69,31,20,8,138,38,0.032,0.055,0.932,0.425,0.351,0.074,0.896,0.927
5897,1,11,3,3,17,12,130,37,0.016,0.06,0.041,0.041,0.298,0.111,0.844,0.902
5898,3,9,69,21,20,70,138,38,0.048,0.049,0.932,0.288,0.351,0.648,0.896,0.927
5899,0,1,69,0,15,6,131,38,0.0,0.005,0.932,0.0,0.263,0.056,0.851,0.927
5900,54,167,69,61,34,84,140,38,0.871,0.918,0.932,0.836,0.596,0.778,0.909,0.927
5901,1,16,69,52,24,80,139,38,0.016,0.088,0.932,0.712,0.421,0.741,0.903,0.927
5902,46,167,69,0,30,82,133,38,0.742,0.918,0.932,0.0,0.526,0.759,0.864,0.927
5903,2,4,68,1,16,9,133,38,0.032,0.022,0.919,0.014,0.281,0.083,0.864,0.927
5904,43,165,69,4,29,95,140,38,0.694,0.907,0.932,0.055,0.509,0.88,0.909,0.927
5905,1,22,69,1,15,32,139,37,0.016,0.121,0.932,0.014,0.263,0.296,0.903,0.902
5906,48,161,69,27,29,80,139,38,0.774,0.885,0.932,0.37,0.509,0.741,0.903,0.927
5907,45,31,69,27,17,77,136,37,0.726,0.17,0.932,0.37,0.298,0.713,0.883,0.902
5908,9,169,69,32,31,72,139,38,0.145,0.929,0.932,0.438,0.544,0.667,0.903,0.927
5909,1,7,69,4,19,10,139,38,0.016,0.038,0.932,0.055,0.333,0.093,0.903,0.927
5910,2,22,69,0,18,66,137,38,0.032,0.121,0.932,0.0,0.316,0.611,0.89,0.927
5911,54,167,1,37,15,85,94,0,0.871,0.918,0.014,0.507,0.263,0.787,0.61,0.0
5912,2,148,69,0,30,71,134,38,0.032,0.813,0.932,0.0,0.526,0.657,0.87,0.927
5913,2,157,69,1,30,72,135,37,0.032,0.863,0.932,0.014,0.526,0.667,0.877,0.902
5914,56,171,69,62,37,100,140,37,0.903,0.94,0.932,0.849,0.649,0.926,0.909,0.902
5915,47,162,69,1,30,82,139,38,0.758,0.89,0.932,0.014,0.526,0.759,0.903,0.927
5916,1,153,69,1,17,71,135,38,0.016,0.841,0.932,0.014,0.298,0.657,0.877,0.927
5917,56,166,69,62,38,99,140,38,0.903,0.912,0.932,0.849,0.667,0.917,0.909,0.927
5918,3,159,69,4,31,67,140,38,0.048,0.874,0.932,0.055,0.544,0.62,0.909,0.927
5919,2,161,69,0,29,75,140,38,0.032,0.885,0.932,0.0,0.509,0.694,0.909,0.927
5920,63,16,1,64,10,3,2,2,1.016,0.088,0.014,0.877,0.175,0.028,0.013,0.049
5921,5,157,66,1,31,67,131,14,0.081,0.863,0.892,0.014,0.544,0.62,0.851,0.341
5922,7,8,69,52,22,3,0,36,0.113,0.044,0.932,0.712,0.386,0.028,0.0,0.878
5923,9,24,69,53,24,91,136,37,0.145,0.132,0.932,0.726,0.421,0.843,0.883,0.902
5924,1,5,69,37,23,2,1,37,0.016,0.027,0.932,0.507,0.404,0.019,0.006,0.902
5925,3,5,69,60,26,3,7,38,0.048,0.027,0.932,0.822,0.456,0.028,0.045,0.927
5926,1,5,15,43,21,3,1,35,0.016,0.027,0.203,0.589,0.368,0.028,0.006,0.854
5927,7,1,67,28,24,8,132,37,0.113,0.005,0.905,0.384,0.421,0.074,0.857,0.902
5928,55,160,69,34,30,96,135,37,0.887,0.879,0.932,0.466,0.526,0.889,0.877,0.902
5929,45,12,67,34,21,77,135,34,0.726,0.066,0.905,0.466,0.368,0.713,0.877,0.829
5930,0,39,67,10,17,75,135,33,0.0,0.214,0.905,0.137,0.298,0.694,0.877,0.805
5931,0,7,69,25,23,72,135,35,0.0,0.038,0.932,0.342,0.404,0.667,0.877,0.854
5932,0,2,15,1,14,4,129,34,0.0,0.011,0.203,0.014,0.246,0.037,0.838,0.829
5933,2,3,15,22,23,4,136,38,0.032,0.016,0.203,0.301,0.404,0.037,0.883,0.927
5934,61,170,69,62,35,99,137,38,0.984,0.934,0.932,0.849,0.614,0.917,0.89,0.927
5935,55,170,69,53,34,84,136,38,0.887,0.934,0.932,0.726,0.596,0.778,0.883,0.927
5936,0,5,69,3,19,83,137,38,0.0,0.027,0.932,0.041,0.333,0.769,0.89,0.927
5937,56,13,69,35,19,7,136,36,0.903,0.071,0.932,0.479,0.333,0.065,0.883,0.878
5938,61,171,69,63,36,100,139,38,0.984,0.94,0.932,0.863,0.632,0.926,0.903,0.927
5939,55,165,69,53,35,83,136,38,0.887,0.907,0.932,0.726,0.614,0.769,0.883,0.927
5940,6,4,16,10,17,4,136,38,0.097,0.022,0.216,0.137,0.298,0.037,0.883,0.927
5941,55,160,68,30,19,88,136,38,0.887,0.879,0.919,0.411,0.333,0.815,0.883,0.927
5942,11,7,69,28,24,83,134,37,0.177,0.038,0.932,0.384,0.421,0.769,0.87,0.902
5943,2,4,69,27,22,4,138,38,0.032,0.022,0.932,0.37,0.386,0.037,0.896,0.927
5944,1,7,69,3,11,2,15,38,0.016,0.038,0.932,0.041,0.193,0.019,0.097,0.927
5945,8,4,67,52,25,8,135,37,0.129,0.022,0.905,0.712,0.439,0.074,0.877,0.902
5946,7,4,67,30,24,8,132,35,0.113,0.022,0.905,0.411,0.421,0.074,0.857,0.854
5947,48,144,67,49,27,79,137,36,0.774,0.791,0.905,0.671,0.474,0.731,0.89,0.878
5948,1,17,71,1,20,11,103,38,0.016,0.093,0.959,0.014,0.351,0.102,0.669,0.927
5949,1,28,71,1,20,74,113,38,0.016,0.154,0.959,0.014,0.351,0.685,0.734,0.927
5950,2,4,69,1,19,67,127,36,0.032,0.022,0.932,0.014,0.333,0.62,0.825,0.878
5951,13,16,71,52,26,94,133,38,0.21,0.088,0.959,0.712,0.456,0.87,0.864,0.927
5952,5,10,70,3,22,67,40,36,0.081,0.055,0.946,0.041,0.386,0.62,0.26,0.878
5953,10,7,69,13,20,17,34,35,0.161,0.038,0.932,0.178,0.351,0.157,0.221,0.854
5954,2,28,71,1,21,77,103,38,0.032,0.154,0.959,0.014,0.368,0.713,0.669,0.927
5955,5,14,71,2,18,81,144,35,0.081,0.077,0.959,0.027,0.316,0.75,0.935,0.854
5956,56,156,0,46,11,9,48,3,0.903,0.857,0.0,0.63,0.193,0.083,0.312,0.073
5957,12,7,69,3,22,75,137,37,0.194,0.038,0.932,0.041,0.386,0.694,0.89,0.902
5958,56,162,71,26,29,100,136,29,0.903,0.89,0.959,0.356,0.509,0.926,0.883,0.707
5959,50,165,71,26,9,94,133,16,0.806,0.907,0.959,0.356,0.158,0.87,0.864,0.39
5960,49,128,70,27,7,56,108,4,0.79,0.703,0.946,0.37,0.123,0.519,0.701,0.098
5961,61,159,69,30,27,99,125,11,0.984,0.874,0.932,0.411,0.474,0.917,0.812,0.268
5962,57,169,1,27,14,97,2,0,0.919,0.929,0.014,0.37,0.246,0.898,0.013,0.0
5963,0,0,0,2,8,0,0,28,0.0,0.0,0.0,0.027,0.14,0.0,0.0,0.683
5964,1,0,70,28,14,2,3,34,0.016,0.0,0.946,0.384,0.246,0.019,0.019,0.829
5965,0,0,67,0,6,1,1,35,0.0,0.0,0.905,0.0,0.105,0.009,0.006,0.854
5966,1,0,0,28,14,0,1,26,0.016,0.0,0.0,0.384,0.246,0.0,0.006,0.634
5967,0,0,0,1,8,0,1,29,0.0,0.0,0.0,0.014,0.14,0.0,0.006,0.707
5968,60,169,3,32,16,97,133,1,0.968,0.929,0.041,0.438,0.281,0.898,0.864,0.024
5969,1,1,0,10,6,0,2,20,0.016,0.005,0.0,0.137,0.105,0.0,0.013,0.488
5970,60,169,71,32,28,100,143,6,0.968,0.929,0.959,0.438,0.491,0.926,0.929,0.146
5971,4,4,67,34,11,2,133,31,0.065,0.022,0.905,0.466,0.193,0.019,0.864,0.756
5972,60,170,71,51,33,99,142,24,0.968,0.934,0.959,0.699,0.579,0.917,0.922,0.585
5973,0,0,0,1,5,1,1,32,0.0,0.0,0.0,0.014,0.088,0.009,0.006,0.78
5974,0,1,1,1,8,0,1,32,0.0,0.005,0.014,0.014,0.14,0.0,0.006,0.78
5975,53,170,70,27,30,100,143,19,0.855,0.934,0.946,0.37,0.526,0.926,0.929,0.463
5976,0,2,0,0,6,0,0,33,0.0,0.011,0.0,0.0,0.105,0.0,0.0,0.805
5977,0,0,0,1,9,1,130,33,0.0,0.0,0.0,0.014,0.158,0.009,0.844,0.805
5978,63,166,7,31,15,97,12,0,1.016,0.912,0.095,0.425,0.263,0.898,0.078,0.0
5979,5,154,70,1,28,88,143,37,0.081,0.846,0.946,0.014,0.491,0.815,0.929,0.902
5980,1,134,67,1,16,79,140,37,0.016,0.736,0.905,0.014,0.281,0.731,0.909,0.902
5981,8,163,71,20,33,7,141,1,0.129,0.896,0.959,0.274,0.579,0.065,0.916,0.024
5982,55,165,71,26,30,99,144,37,0.887,0.907,0.959,0.356,0.526,0.917,0.935,0.902
5983,11,99,71,4,18,100,143,38,0.177,0.544,0.959,0.055,0.316,0.926,0.929,0.927
5984,6,106,71,42,23,100,144,38,0.097,0.582,0.959,0.575,0.404,0.926,0.935,0.927
5985,7,154,71,1,18,99,143,36,0.113,0.846,0.959,0.014,0.316,0.917,0.929,0.878
5986,5,101,71,23,10,97,142,34,0.081,0.555,0.959,0.315,0.175,0.898,0.922,0.829
5987,7,150,71,5,29,88,144,38,0.113,0.824,0.959,0.068,0.509,0.815,0.935,0.927
5988,51,166,71,44,34,100,144,36,0.823,0.912,0.959,0.603,0.596,0.926,0.935,0.878
5989,54,167,71,59,35,100,144,38,0.871,0.918,0.959,0.808,0.614,0.926,0.935,0.927
5990,8,162,71,6,30,95,144,38,0.129,0.89,0.959,0.082,0.526,0.88,0.935,0.927
5991,6,123,71,1,17,95,140,37,0.097,0.676,0.959,0.014,0.298,0.88,0.909,0.902
5992,50,166,71,58,37,100,144,38,0.806,0.912,0.959,0.795,0.649,0.926,0.935,0.927
5993,12,105,71,10,18,99,144,38,0.194,0.577,0.959,0.137,0.316,0.917,0.935,0.927
5994,7,159,70,28,29,99,144,38,0.113,0.874,0.946,0.384,0.509,0.917,0.935,0.927
5995,10,105,71,7,19,100,144,38,0.161,0.577,0.959,0.096,0.333,0.926,0.935,0.927
5996,5,154,71,1,28,99,143,38,0.081,0.846,0.959,0.014,0.491,0.917,0.929,0.927
5997,9,102,71,1,19,98,144,38,0.145,0.56,0.959,0.014,0.333,0.907,0.935,0.927
5998,50,167,70,31,31,100,144,38,0.806,0.918,0.946,0.425,0.544,0.926,0.935,0.927
5999,13,161,70,55,35,100,144,38,0.21,0.885,0.946,0.753,0.614,0.926,0.935,0.927
6000,11,80,70,3,20,100,141,38,0.177,0.44,0.946,0.041,0.351,0.926,0.916,0.927
6001,11,76,70,6,19,100,141,38,0.177,0.418,0.946,0.082,0.333,0.926,0.916,0.927
6002,52,167,70,47,33,100,144,2,0.839,0.918,0.946,0.644,0.579,0.926,0.935,0.049
6003,53,168,70,58,35,100,144,38,0.855,0.923,0.946,0.795,0.614,0.926,0.935,0.927
6004,6,130,69,1,17,85,140,37,0.097,0.714,0.932,0.014,0.298,0.787,0.909,0.902
6005,50,3,0,61,11,4,1,0,0.806,0.016,0.0,0.836,0.193,0.037,0.006,0.0
6006,52,5,0,52,9,0,1,0,0.839,0.027,0.0,0.712,0.158,0.0,0.006,0.0
6007,2,131,70,5,19,80,141,38,0.032,0.72,0.946,0.068,0.333,0.741,0.916,0.927
6008,2,124,70,0,16,95,137,38,0.032,0.681,0.946,0.0,0.281,0.88,0.89,0.927
6009,56,167,70,47,34,100,141,37,0.903,0.918,0.946,0.644,0.596,0.926,0.916,0.902
6010,2,6,70,24,17,93,141,37,0.032,0.033,0.946,0.329,0.298,0.861,0.916,0.902
6011,4,18,70,2,16,84,140,38,0.065,0.099,0.946,0.027,0.281,0.778,0.909,0.927
6012,5,151,69,3,29,100,139,37,0.081,0.83,0.932,0.041,0.509,0.926,0.903,0.902
6013,9,92,70,5,15,99,138,37,0.145,0.505,0.946,0.068,0.263,0.917,0.896,0.902
6014,59,167,70,55,37,100,141,38,0.952,0.918,0.946,0.753,0.649,0.926,0.916,0.927
6015,11,112,70,12,20,100,141,38,0.177,0.615,0.946,0.164,0.351,0.926,0.916,0.927
6016,50,165,70,47,35,100,141,38,0.806,0.907,0.946,0.644,0.614,0.926,0.916,0.927
6017,11,100,70,48,23,89,141,38,0.177,0.549,0.946,0.658,0.404,0.824,0.916,0.927
6018,10,159,70,0,29,100,139,37,0.161,0.874,0.946,0.0,0.509,0.926,0.903,0.902
6019,54,1,70,10,5,96,139,5,0.871,0.005,0.946,0.137,0.088,0.889,0.903,0.122
6020,8,160,69,3,29,99,141,37,0.129,0.879,0.932,0.041,0.509,0.917,0.916,0.902
6021,5,16,70,1,15,90,140,37,0.081,0.088,0.946,0.014,0.263,0.833,0.909,0.902
6022,1,20,70,24,17,92,134,37,0.016,0.11,0.946,0.329,0.298,0.852,0.87,0.902
6023,7,155,70,33,18,94,140,37,0.113,0.852,0.946,0.452,0.316,0.87,0.909,0.902
6024,3,102,70,43,24,92,140,38,0.048,0.56,0.946,0.589,0.421,0.852,0.909,0.927
6025,5,86,70,45,21,91,135,17,0.081,0.473,0.946,0.616,0.368,0.843,0.877,0.415
6026,14,168,70,56,36,100,138,38,0.226,0.923,0.946,0.767,0.632,0.926,0.896,0.927
6027,1,23,70,26,20,73,140,38,0.016,0.126,0.946,0.356,0.351,0.676,0.909,0.927
6028,2,20,70,25,20,73,140,38,0.032,0.11,0.946,0.342,0.351,0.676,0.909,0.927
6029,56,166,70,44,36,99,141,38,0.903,0.912,0.946,0.603,0.632,0.917,0.916,0.927
6030,0,15,70,0,15,65,135,38,0.0,0.082,0.946,0.0,0.263,0.602,0.877,0.927
6031,44,16,70,42,23,56,140,38,0.71,0.088,0.946,0.575,0.404,0.519,0.909,0.927
6032,4,10,70,4,17,75,141,38,0.065,0.055,0.946,0.055,0.298,0.694,0.916,0.927
6033,50,162,70,1,28,89,139,38,0.806,0.89,0.946,0.014,0.491,0.824,0.903,0.927
6034,3,3,70,20,21,85,136,37,0.048,0.016,0.946,0.274,0.368,0.787,0.883,0.902
6035,57,165,70,21,33,88,141,38,0.919,0.907,0.946,0.288,0.579,0.815,0.916,0.927
6036,0,18,70,0,16,70,137,13,0.0,0.099,0.946,0.0,0.281,0.648,0.89,0.317
6037,3,29,70,0,19,83,140,37,0.048,0.159,0.946,0.0,0.333,0.769,0.909,0.902
6038,1,17,70,2,16,86,140,37,0.016,0.093,0.946,0.027,0.281,0.796,0.909,0.902
6039,45,166,70,45,35,100,141,38,0.726,0.912,0.946,0.616,0.614,0.926,0.916,0.927
6040,45,30,70,24,20,85,141,38,0.726,0.165,0.946,0.329,0.351,0.787,0.916,0.927
6041,58,166,70,46,35,100,141,38,0.935,0.912,0.946,0.63,0.614,0.926,0.916,0.927
6042,17,22,70,46,20,21,125,2,0.274,0.121,0.946,0.63,0.351,0.194,0.812,0.049
6043,4,159,66,1,27,86,140,22,0.065,0.874,0.892,0.014,0.474,0.796,0.909,0.537
6044,1,52,66,1,5,65,130,23,0.016,0.286,0.892,0.014,0.088,0.602,0.844,0.561
6045,2,57,67,1,6,52,130,23,0.032,0.313,0.905,0.014,0.105,0.481,0.844,0.561
6046,53,167,70,46,33,100,141,38,0.855,0.918,0.946,0.63,0.579,0.926,0.916,0.927
6047,48,153,70,27,35,93,137,38,0.774,0.841,0.946,0.37,0.614,0.861,0.89,0.927
6048,6,163,70,49,33,100,141,37,0.097,0.896,0.946,0.671,0.579,0.926,0.916,0.902
6049,4,2,70,1,17,88,140,37,0.065,0.011,0.946,0.014,0.298,0.815,0.909,0.902
6050,7,105,70,1,19,100,141,38,0.113,0.577,0.946,0.014,0.333,0.926,0.916,0.927
6051,6,93,70,0,17,99,139,38,0.097,0.511,0.946,0.0,0.298,0.917,0.903,0.927
6052,8,80,70,2,16,99,136,38,0.129,0.44,0.946,0.027,0.281,0.917,0.883,0.927
6053,8,91,70,1,16,100,139,38,0.129,0.5,0.946,0.014,0.281,0.926,0.903,0.927
6054,5,159,70,0,29,100,140,37,0.081,0.874,0.946,0.0,0.509,0.926,0.909,0.902
6055,1,6,60,4,5,49,132,20,0.016,0.033,0.811,0.055,0.088,0.454,0.857,0.488
6056,3,5,70,1,16,90,140,37,0.048,0.027,0.946,0.014,0.281,0.833,0.909,0.902
6057,5,159,70,0,27,98,140,38,0.081,0.874,0.946,0.0,0.474,0.907,0.909,0.927
6058,9,105,69,1,17,100,141,38,0.145,0.577,0.932,0.014,0.298,0.926,0.916,0.927
6059,59,164,70,47,35,100,141,38,0.952,0.901,0.946,0.644,0.614,0.926,0.916,0.927
6060,12,106,70,12,19,100,141,38,0.194,0.582,0.946,0.164,0.333,0.926,0.916,0.927
6061,61,168,45,59,37,100,141,36,0.984,0.923,0.608,0.808,0.649,0.926,0.916,0.878
6062,55,139,47,58,25,100,141,36,0.887,0.764,0.635,0.795,0.439,0.926,0.916,0.878
6063,57,166,20,56,35,99,138,32,0.919,0.912,0.27,0.767,0.614,0.917,0.896,0.78
6064,51,50,13,38,20,78,135,33,0.823,0.275,0.176,0.521,0.351,0.722,0.877,0.805
6065,6,160,70,1,28,94,141,38,0.097,0.879,0.946,0.014,0.491,0.87,0.916,0.927
6066,1,105,70,1,16,94,141,38,0.016,0.577,0.946,0.014,0.281,0.87,0.916,0.927
6067,60,168,70,55,36,100,141,38,0.968,0.923,0.946,0.753,0.632,0.926,0.916,0.927
6068,3,30,70,46,24,68,136,38,0.048,0.165,0.946,0.63,0.421,0.63,0.883,0.927
6069,13,158,70,28,34,100,141,38,0.21,0.868,0.946,0.384,0.596,0.926,0.916,0.927
6070,21,132,70,46,23,100,141,38,0.339,0.725,0.946,0.63,0.404,0.926,0.916,0.927
6071,17,109,70,13,19,99,141,38,0.274,0.599,0.946,0.178,0.333,0.917,0.916,0.927
6072,12,86,69,11,19,100,138,38,0.194,0.473,0.932,0.151,0.333,0.926,0.896,0.927
6073,12,80,70,7,19,100,138,38,0.194,0.44,0.946,0.096,0.333,0.926,0.896,0.927
6074,18,119,70,6,18,100,141,38,0.29,0.654,0.946,0.082,0.316,0.926,0.916,0.927
6075,12,31,70,13,18,99,140,38,0.194,0.17,0.946,0.178,0.316,0.917,0.909,0.927
6076,7,163,70,42,35,100,141,38,0.113,0.896,0.946,0.575,0.614,0.926,0.916,0.927
6077,10,108,70,9,19,100,141,38,0.161,0.593,0.946,0.123,0.333,0.926,0.916,0.927
6078,51,164,70,50,36,100,141,38,0.823,0.901,0.946,0.685,0.632,0.926,0.916,0.927
6079,18,139,70,5,29,100,141,38,0.29,0.764,0.946,0.068,0.509,0.926,0.916,0.927
6080,5,119,65,1,16,86,137,35,0.081,0.654,0.878,0.014,0.281,0.796,0.89,0.854
6081,0,1,0,19,12,0,1,20,0.0,0.005,0.0,0.26,0.211,0.0,0.006,0.488
6082,1,0,0,19,12,0,2,24,0.016,0.0,0.0,0.26,0.211,0.0,0.013,0.585
