Title,ECR,EPP,Greens/EFA,IDG,NI,REG,S&D,The Left,ECR%,EPP%,Greens/EFA%,IDG%,NI%,REG%,S&D%,The Left%
10989,1,12,68,0,18,98,138,38,0.016,0.068,0.958,0.0,0.391,0.961,0.958,1.0
10990,62,0,0,65,10,1,0,0,0.969,0.0,0.0,1.016,0.217,0.01,0.0,0.0
10991,56,168,68,1,31,101,143,38,0.875,0.955,0.958,0.016,0.674,0.99,0.993,1.0
10992,12,124,68,1,30,102,143,38,0.188,0.705,0.958,0.016,0.652,1.0,0.993,1.0
10993,63,1,0,65,22,0,0,0,0.984,0.006,0.0,1.016,0.478,0.0,0.0,0.0
10994,55,2,0,64,22,0,0,0,0.859,0.011,0.0,1.0,0.478,0.0,0.0,0.0
10995,2,170,68,1,28,102,143,38,0.031,0.966,0.958,0.016,0.609,1.0,0.993,1.0
10996,10,122,68,0,17,102,143,38,0.156,0.693,0.958,0.0,0.37,1.0,0.993,1.0
10997,11,155,68,54,35,101,141,38,0.172,0.881,0.958,0.844,0.761,0.99,0.979,1.0
10998,8,110,68,9,17,101,141,38,0.125,0.625,0.958,0.141,0.37,0.99,0.979,1.0
10999,7,77,68,7,29,101,140,38,0.109,0.438,0.958,0.109,0.63,0.99,0.972,1.0
11000,8,93,68,5,17,101,140,38,0.125,0.528,0.958,0.078,0.37,0.99,0.972,1.0
11001,5,96,68,6,30,101,141,38,0.078,0.545,0.958,0.094,0.652,0.99,0.979,1.0
11002,8,114,68,7,17,101,141,38,0.125,0.648,0.958,0.109,0.37,0.99,0.979,1.0
11003,6,148,67,0,18,101,141,38,0.094,0.841,0.944,0.0,0.391,0.99,0.979,1.0
11004,6,109,68,6,17,101,140,38,0.094,0.619,0.958,0.094,0.37,0.99,0.972,1.0
11005,1,150,68,0,28,88,143,38,0.016,0.852,0.958,0.0,0.609,0.863,0.993,1.0
11006,1,7,68,0,16,85,143,36,0.016,0.04,0.958,0.0,0.348,0.833,0.993,0.947
11007,1,114,68,24,17,102,140,38,0.016,0.648,0.958,0.375,0.37,1.0,0.972,1.0
11008,7,175,68,51,36,97,143,38,0.109,0.994,0.958,0.797,0.783,0.951,0.993,1.0
11009,4,175,68,29,29,102,143,38,0.062,0.994,0.958,0.453,0.63,1.0,0.993,1.0
11010,1,91,68,0,17,102,141,38,0.016,0.517,0.958,0.0,0.37,1.0,0.979,1.0
11011,60,0,0,40,20,0,0,0,0.938,0.0,0.0,0.625,0.435,0.0,0.0,0.0
11012,9,0,0,62,21,0,0,0,0.141,0.0,0.0,0.969,0.457,0.0,0.0,0.0
11013,11,172,67,51,36,102,143,38,0.172,0.977,0.944,0.797,0.783,1.0,0.993,1.0
11014,8,111,67,9,17,101,143,38,0.125,0.631,0.944,0.141,0.37,0.99,0.993,1.0
11015,47,4,0,64,22,0,0,0,0.734,0.023,0.0,1.0,0.478,0.0,0.0,0.0
11016,60,169,1,29,28,101,4,38,0.938,0.96,0.014,0.453,0.609,0.99,0.028,1.0
11017,4,16,1,29,28,100,3,38,0.062,0.091,0.014,0.453,0.609,0.98,0.021,1.0
11018,5,170,68,5,17,102,143,38,0.078,0.966,0.958,0.078,0.37,1.0,0.993,1.0
11019,3,17,68,0,16,94,143,36,0.047,0.097,0.958,0.0,0.348,0.922,0.993,0.947
11020,10,153,68,32,32,101,141,38,0.156,0.869,0.958,0.5,0.696,0.99,0.979,1.0
11021,10,109,68,11,17,101,141,38,0.156,0.619,0.958,0.172,0.37,0.99,0.979,1.0
11022,9,115,68,1,18,101,141,38,0.141,0.653,0.958,0.016,0.391,0.99,0.979,1.0
11023,10,124,68,8,30,101,141,38,0.156,0.705,0.958,0.125,0.652,0.99,0.979,1.0
11024,10,98,68,13,29,101,140,38,0.156,0.557,0.958,0.203,0.63,0.99,0.972,1.0
11025,13,92,68,8,30,101,141,38,0.203,0.523,0.958,0.125,0.652,0.99,0.979,1.0
11026,5,112,68,1,18,101,141,38,0.078,0.636,0.958,0.016,0.391,0.99,0.979,1.0
11027,62,4,0,64,22,0,0,0,0.969,0.023,0.0,1.0,0.478,0.0,0.0,0.0
11028,2,170,68,28,32,102,143,38,0.031,0.966,0.958,0.438,0.696,1.0,0.993,1.0
11029,4,161,68,50,35,92,143,38,0.062,0.915,0.958,0.781,0.761,0.902,0.993,1.0
11030,10,174,0,2,21,101,138,0,0.156,0.989,0.0,0.031,0.457,0.99,0.958,0.0
11031,59,173,0,26,21,94,6,0,0.922,0.983,0.0,0.406,0.457,0.922,0.042,0.0
11032,60,0,0,61,21,1,0,0,0.938,0.0,0.0,0.953,0.457,0.01,0.0,0.0
11033,61,2,0,41,18,0,0,0,0.953,0.011,0.0,0.641,0.391,0.0,0.0,0.0
11034,1,138,68,1,17,97,140,37,0.016,0.784,0.958,0.016,0.37,0.951,0.972,0.974
11035,60,175,63,42,34,102,142,36,0.938,0.994,0.887,0.656,0.739,1.0,0.986,0.947
11036,9,174,69,1,19,102,142,36,0.141,0.989,0.972,0.016,0.413,1.0,0.986,0.947
11037,59,175,69,21,31,102,143,38,0.922,0.994,0.972,0.328,0.674,1.0,0.993,1.0
11038,8,174,0,64,29,101,10,0,0.125,0.989,0.0,1.0,0.63,0.99,0.069,0.0
11039,8,0,69,1,20,1,143,38,0.125,0.0,0.972,0.016,0.435,0.01,0.993,1.0
11040,4,174,69,2,19,102,143,38,0.062,0.989,0.972,0.031,0.413,1.0,0.993,1.0
11041,8,0,69,1,21,3,22,38,0.125,0.0,0.972,0.016,0.457,0.029,0.153,1.0
11042,0,0,69,1,20,1,14,38,0.0,0.0,0.972,0.016,0.435,0.01,0.097,1.0
11043,5,175,69,1,29,102,142,2,0.078,0.994,0.972,0.016,0.63,1.0,0.986,0.053
11044,0,14,69,1,15,8,48,37,0.0,0.08,0.972,0.016,0.326,0.078,0.333,0.974
11045,0,14,69,1,16,9,44,32,0.0,0.08,0.972,0.016,0.348,0.088,0.306,0.842
11046,0,14,69,1,16,8,44,31,0.0,0.08,0.972,0.016,0.348,0.078,0.306,0.816
11047,0,14,69,1,16,8,47,36,0.0,0.08,0.972,0.016,0.348,0.078,0.326,0.947
11048,0,6,69,1,15,8,31,38,0.0,0.034,0.972,0.016,0.326,0.078,0.215,1.0
11049,57,174,1,34,26,101,141,1,0.891,0.989,0.014,0.531,0.565,0.99,0.979,0.026
11050,6,167,69,0,29,102,142,35,0.094,0.949,0.972,0.0,0.63,1.0,0.986,0.921
11051,57,154,1,24,29,94,142,29,0.891,0.875,0.014,0.375,0.63,0.922,0.986,0.763
11052,13,0,0,63,11,0,0,0,0.203,0.0,0.0,0.984,0.239,0.0,0.0,0.0
11053,2,20,69,32,23,28,143,38,0.031,0.114,0.972,0.5,0.5,0.275,0.993,1.0
11054,3,15,69,24,19,77,143,38,0.047,0.085,0.972,0.375,0.413,0.755,0.993,1.0
11055,48,166,69,24,30,80,143,38,0.75,0.943,0.972,0.375,0.652,0.784,0.993,1.0
11056,44,165,69,0,32,33,143,38,0.688,0.938,0.972,0.0,0.696,0.324,0.993,1.0
11057,1,0,66,1,19,5,143,38,0.016,0.0,0.93,0.016,0.413,0.049,0.993,1.0
11058,1,28,69,1,17,98,143,38,0.016,0.159,0.972,0.016,0.37,0.961,0.993,1.0
11059,1,32,69,1,19,39,142,38,0.016,0.182,0.972,0.016,0.413,0.382,0.986,1.0
11060,0,19,69,1,19,31,143,38,0.0,0.108,0.972,0.016,0.413,0.304,0.993,1.0
11061,4,5,66,0,20,8,142,37,0.062,0.028,0.93,0.0,0.435,0.078,0.986,0.974
11062,0,169,69,1,20,100,143,32,0.0,0.96,0.972,0.016,0.435,0.98,0.993,0.842
11063,45,173,69,24,31,94,143,29,0.703,0.983,0.972,0.375,0.674,0.922,0.993,0.763
11064,0,10,69,2,16,67,143,16,0.0,0.057,0.972,0.031,0.348,0.657,0.993,0.421
11065,4,164,69,23,17,98,143,38,0.062,0.932,0.972,0.359,0.37,0.961,0.993,1.0
11066,1,118,69,2,16,85,139,38,0.016,0.67,0.972,0.031,0.348,0.833,0.965,1.0
11067,40,172,69,24,29,98,143,37,0.625,0.977,0.972,0.375,0.63,0.961,0.993,0.974
11068,1,79,65,0,16,77,140,35,0.016,0.449,0.915,0.0,0.348,0.755,0.972,0.921
11069,51,172,69,24,32,102,143,38,0.797,0.977,0.972,0.375,0.696,1.0,0.993,1.0
11070,1,72,65,1,16,73,139,36,0.016,0.409,0.915,0.016,0.348,0.716,0.965,0.947
11071,1,170,69,0,17,102,143,38,0.016,0.966,0.972,0.0,0.37,1.0,0.993,1.0
11072,1,118,69,1,16,85,140,37,0.016,0.67,0.972,0.016,0.348,0.833,0.972,0.974
11073,1,162,69,0,17,72,143,37,0.016,0.92,0.972,0.0,0.37,0.706,0.993,0.974
11074,0,10,69,0,17,29,143,38,0.0,0.057,0.972,0.0,0.37,0.284,0.993,1.0
11075,1,162,69,1,17,74,143,38,0.016,0.92,0.972,0.016,0.37,0.725,0.993,1.0
11076,1,8,69,1,17,70,142,38,0.016,0.045,0.972,0.016,0.37,0.686,0.986,1.0
11077,45,174,69,36,31,102,143,38,0.703,0.989,0.972,0.562,0.674,1.0,0.993,1.0
11078,9,1,69,1,16,73,143,38,0.141,0.006,0.972,0.016,0.348,0.716,0.993,1.0
11079,2,137,66,0,17,78,137,38,0.031,0.778,0.93,0.0,0.37,0.765,0.951,1.0
11080,64,173,69,60,34,103,137,38,1.0,0.983,0.972,0.938,0.739,1.01,0.951,1.0
11081,59,162,1,28,5,2,5,0,0.922,0.92,0.014,0.438,0.109,0.02,0.035,0.0
11082,59,169,68,27,9,102,126,12,0.922,0.96,0.958,0.422,0.196,1.0,0.875,0.316
11083,62,169,0,28,4,3,8,1,0.969,0.96,0.0,0.438,0.087,0.029,0.056,0.026
11084,59,169,0,32,13,2,14,9,0.922,0.96,0.0,0.5,0.283,0.02,0.097,0.237
11085,62,169,66,31,13,102,128,2,0.969,0.96,0.93,0.484,0.283,1.0,0.889,0.053
11086,62,169,0,28,15,3,8,0,0.969,0.96,0.0,0.438,0.326,0.029,0.056,0.0
11087,63,169,0,60,20,3,8,7,0.984,0.96,0.0,0.938,0.435,0.029,0.056,0.184
11088,51,169,0,28,13,3,5,7,0.797,0.96,0.0,0.438,0.283,0.029,0.035,0.184
11089,56,170,66,26,12,100,128,10,0.875,0.966,0.93,0.406,0.261,0.98,0.889,0.263
11090,64,173,68,60,34,81,127,6,1.0,0.983,0.958,0.938,0.739,0.794,0.882,0.158
11091,64,173,69,42,31,81,132,7,1.0,0.983,0.972,0.656,0.674,0.794,0.917,0.184
11092,64,173,68,61,36,81,129,12,1.0,0.983,0.958,0.953,0.783,0.794,0.896,0.316
11093,64,173,69,60,37,81,132,10,1.0,0.983,0.972,0.938,0.804,0.794,0.917,0.263
11094,64,173,69,60,34,81,14,6,1.0,0.983,0.972,0.938,0.739,0.794,0.097,0.158
11095,64,173,69,42,32,81,128,4,1.0,0.983,0.972,0.656,0.696,0.794,0.889,0.105
11096,61,173,69,42,31,81,132,19,0.953,0.983,0.972,0.656,0.674,0.794,0.917,0.5
11097,60,173,69,42,30,81,15,7,0.938,0.983,0.972,0.656,0.652,0.794,0.104,0.184
11098,60,173,69,32,28,81,132,4,0.938,0.983,0.972,0.5,0.609,0.794,0.917,0.105
11099,64,173,69,43,31,81,133,7,1.0,0.983,0.972,0.672,0.674,0.794,0.924,0.184
11100,64,173,69,60,32,81,132,7,1.0,0.983,0.972,0.938,0.696,0.794,0.917,0.184
11101,63,173,69,42,29,81,133,6,0.984,0.983,0.972,0.656,0.63,0.794,0.924,0.158
11102,60,173,4,29,15,78,6,0,0.938,0.983,0.056,0.453,0.326,0.765,0.042,0.0
11103,63,173,3,29,23,80,130,5,0.984,0.983,0.042,0.453,0.5,0.784,0.903,0.132
11104,61,4,0,42,16,0,1,0,0.953,0.023,0.0,0.656,0.348,0.0,0.007,0.0
11105,64,171,3,27,26,80,5,0,1.0,0.972,0.042,0.422,0.565,0.784,0.035,0.0
11106,63,173,3,42,19,79,10,0,0.984,0.983,0.042,0.656,0.413,0.775,0.069,0.0
11107,64,173,3,42,16,80,7,2,1.0,0.983,0.042,0.656,0.348,0.784,0.049,0.053
11108,64,173,3,42,19,78,7,1,1.0,0.983,0.042,0.656,0.413,0.765,0.049,0.026
11109,64,171,0,58,20,74,6,0,1.0,0.972,0.0,0.906,0.435,0.725,0.042,0.0
11110,62,170,68,36,16,103,135,7,0.969,0.966,0.958,0.562,0.348,1.01,0.938,0.184
11111,59,171,68,34,22,103,136,36,0.922,0.972,0.958,0.531,0.478,1.01,0.944,0.947
11112,11,162,68,25,16,102,137,34,0.172,0.92,0.958,0.391,0.348,1.0,0.951,0.895
11113,0,2,68,0,16,2,6,35,0.0,0.011,0.958,0.0,0.348,0.02,0.042,0.921
11114,0,1,68,0,10,1,9,38,0.0,0.006,0.958,0.0,0.217,0.01,0.062,1.0
11115,59,171,68,0,16,103,136,25,0.922,0.972,0.958,0.0,0.348,1.01,0.944,0.658
11116,61,171,68,35,20,103,137,36,0.953,0.972,0.958,0.547,0.435,1.01,0.951,0.947
11117,56,170,68,2,17,103,135,7,0.875,0.966,0.958,0.031,0.37,1.01,0.938,0.184
11118,9,1,0,58,21,0,1,1,0.141,0.006,0.0,0.906,0.457,0.0,0.007,0.026
11119,56,168,66,28,16,101,138,12,0.875,0.955,0.93,0.438,0.348,0.99,0.958,0.316
11120,60,160,0,61,24,1,0,0,0.938,0.909,0.0,0.953,0.522,0.01,0.0,0.0
11121,1,1,66,0,16,101,135,35,0.016,0.006,0.93,0.0,0.348,0.99,0.938,0.921
11122,63,163,0,34,7,8,5,0,0.984,0.926,0.0,0.531,0.152,0.078,0.035,0.0
11123,60,137,0,62,32,4,15,1,0.938,0.778,0.0,0.969,0.696,0.039,0.104,0.026
11124,54,172,66,41,28,102,139,16,0.844,0.977,0.93,0.641,0.609,1.0,0.965,0.421
11125,5,136,68,0,30,95,131,34,0.078,0.773,0.958,0.0,0.652,0.931,0.91,0.895
11126,7,155,0,2,21,4,0,0,0.109,0.881,0.0,0.031,0.457,0.039,0.0,0.0
11127,58,168,68,50,38,99,134,38,0.906,0.955,0.958,0.781,0.826,0.971,0.931,1.0
11128,5,167,68,0,31,99,133,38,0.078,0.949,0.958,0.0,0.674,0.971,0.924,1.0
11129,5,154,68,0,31,98,134,35,0.078,0.875,0.958,0.0,0.674,0.961,0.931,0.921
11130,49,98,68,46,39,97,133,36,0.766,0.557,0.958,0.719,0.848,0.951,0.924,0.947
11131,4,47,68,0,32,89,132,36,0.062,0.267,0.958,0.0,0.696,0.873,0.917,0.947
11132,4,55,68,0,30,90,133,36,0.062,0.312,0.958,0.0,0.652,0.882,0.924,0.947
11133,5,51,68,0,32,95,132,36,0.078,0.29,0.958,0.0,0.696,0.931,0.917,0.947
11134,1,28,68,0,28,94,130,35,0.016,0.159,0.958,0.0,0.609,0.922,0.903,0.921
11135,58,168,68,49,39,100,134,36,0.906,0.955,0.958,0.766,0.848,0.98,0.931,0.947
11136,4,137,68,0,31,90,133,35,0.062,0.778,0.958,0.0,0.674,0.882,0.924,0.921
11137,53,166,68,59,37,94,135,38,0.828,0.943,0.958,0.922,0.804,0.922,0.938,1.0
11138,3,150,68,1,29,94,135,38,0.047,0.852,0.958,0.016,0.63,0.922,0.938,1.0
11139,7,151,66,1,24,94,135,37,0.109,0.858,0.93,0.016,0.522,0.922,0.938,0.974
11140,60,171,0,35,18,101,118,0,0.938,0.972,0.0,0.547,0.391,0.99,0.819,0.0
11141,57,163,66,3,13,2,3,0,0.891,0.926,0.93,0.047,0.283,0.02,0.021,0.0
11142,60,163,0,28,10,2,6,0,0.938,0.926,0.0,0.438,0.217,0.02,0.042,0.0
11143,59,170,68,27,12,102,116,2,0.922,0.966,0.958,0.422,0.261,1.0,0.806,0.053
11144,60,163,68,4,1,97,108,0,0.938,0.926,0.958,0.062,0.022,0.951,0.75,0.0
11145,60,172,68,28,19,102,128,6,0.938,0.977,0.958,0.438,0.413,1.0,0.889,0.158
11146,59,137,68,4,8,86,86,6,0.922,0.778,0.958,0.062,0.174,0.843,0.597,0.158
11147,59,136,68,26,10,93,103,7,0.922,0.773,0.958,0.406,0.217,0.912,0.715,0.184
11148,59,163,0,28,13,101,105,2,0.922,0.926,0.0,0.438,0.283,0.99,0.729,0.053
11149,60,163,0,28,2,101,7,0,0.938,0.926,0.0,0.438,0.043,0.99,0.049,0.0
11150,63,171,68,35,14,102,120,3,0.984,0.972,0.958,0.547,0.304,1.0,0.833,0.079
11151,63,164,68,35,18,102,126,1,0.984,0.932,0.958,0.547,0.391,1.0,0.875,0.026
11152,60,172,68,35,22,102,129,1,0.938,0.977,0.958,0.547,0.478,1.0,0.896,0.026
11153,60,169,64,27,19,95,112,1,0.938,0.96,0.901,0.422,0.413,0.931,0.778,0.026
11154,64,172,66,52,35,102,139,37,1.0,0.977,0.93,0.812,0.761,1.0,0.965,0.974
11155,59,171,68,63,27,102,143,38,0.922,0.972,0.958,0.984,0.587,1.0,0.993,1.0
11156,54,173,68,43,32,102,143,38,0.844,0.983,0.958,0.672,0.696,1.0,0.993,1.0
11157,6,0,68,2,20,74,143,38,0.094,0.0,0.958,0.031,0.435,0.725,0.993,1.0
11158,7,0,68,2,20,75,143,38,0.109,0.0,0.958,0.031,0.435,0.735,0.993,1.0
11159,44,172,63,22,31,102,143,33,0.688,0.977,0.887,0.344,0.674,1.0,0.993,0.868
11160,62,171,67,61,34,102,143,36,0.969,0.972,0.944,0.953,0.739,1.0,0.993,0.947
11161,52,119,67,34,27,79,138,32,0.812,0.676,0.944,0.531,0.587,0.775,0.958,0.842
11162,62,0,0,62,21,0,0,0,0.969,0.0,0.0,0.969,0.457,0.0,0.0,0.0
11163,9,0,67,22,7,16,19,4,0.141,0.0,0.944,0.344,0.152,0.157,0.132,0.105
11164,52,171,67,45,33,102,143,38,0.812,0.972,0.944,0.703,0.717,1.0,0.993,1.0
11165,16,0,67,20,18,13,22,12,0.25,0.0,0.944,0.312,0.391,0.127,0.153,0.316
11166,52,171,67,46,32,100,139,38,0.812,0.972,0.944,0.719,0.696,0.98,0.965,1.0
11167,0,20,0,27,18,0,2,36,0.0,0.114,0.0,0.422,0.391,0.0,0.014,0.947
11168,13,0,0,65,11,1,0,0,0.203,0.0,0.0,1.016,0.239,0.01,0.0,0.0
11169,56,171,67,54,36,101,143,38,0.875,0.972,0.944,0.844,0.783,0.99,0.993,1.0
11170,16,0,67,21,17,13,23,9,0.25,0.0,0.944,0.328,0.37,0.127,0.16,0.237
11171,53,172,67,46,33,100,139,38,0.828,0.977,0.944,0.719,0.717,0.98,0.965,1.0
11172,0,19,67,24,14,1,4,38,0.0,0.108,0.944,0.375,0.304,0.01,0.028,1.0
11173,54,161,67,42,30,102,143,38,0.844,0.915,0.944,0.656,0.652,1.0,0.993,1.0
11174,17,0,66,58,23,3,35,38,0.266,0.0,0.93,0.906,0.5,0.029,0.243,1.0
11175,15,0,8,21,18,64,31,5,0.234,0.0,0.113,0.328,0.391,0.627,0.215,0.132
11176,55,2,66,61,26,6,140,35,0.859,0.011,0.93,0.953,0.565,0.059,0.972,0.921
11177,23,1,67,21,18,16,22,17,0.359,0.006,0.944,0.328,0.391,0.157,0.153,0.447
11178,20,1,67,38,20,11,26,36,0.312,0.006,0.944,0.594,0.435,0.108,0.181,0.947
11179,21,0,67,38,20,7,24,11,0.328,0.0,0.944,0.594,0.435,0.069,0.167,0.289
11180,21,0,67,38,19,7,24,12,0.328,0.0,0.944,0.594,0.413,0.069,0.167,0.316
11181,21,0,67,38,19,7,22,11,0.328,0.0,0.944,0.594,0.413,0.069,0.153,0.289
11182,6,171,67,52,29,101,139,2,0.094,0.972,0.944,0.812,0.63,0.99,0.965,0.053
11183,10,1,67,37,21,4,25,6,0.156,0.006,0.944,0.578,0.457,0.039,0.174,0.158
11184,15,2,67,21,16,14,25,9,0.234,0.011,0.944,0.328,0.348,0.137,0.174,0.237
11185,15,2,67,40,20,7,33,9,0.234,0.011,0.944,0.625,0.435,0.069,0.229,0.237
11186,15,2,67,40,20,7,33,10,0.234,0.011,0.944,0.625,0.435,0.069,0.229,0.263
11187,58,161,67,55,30,100,136,8,0.906,0.915,0.944,0.859,0.652,0.98,0.944,0.211
11188,10,2,67,29,14,7,19,37,0.156,0.011,0.944,0.453,0.304,0.069,0.132,0.974
11189,15,2,67,35,22,6,141,38,0.234,0.011,0.944,0.547,0.478,0.059,0.979,1.0
11190,62,11,0,52,21,1,0,2,0.969,0.062,0.0,0.812,0.457,0.01,0.0,0.053
11191,14,152,0,40,32,100,1,36,0.219,0.864,0.0,0.625,0.696,0.98,0.007,0.947
11192,61,96,67,62,37,15,87,33,0.953,0.545,0.944,0.969,0.804,0.147,0.604,0.868
11193,61,96,67,62,33,14,83,18,0.953,0.545,0.944,0.969,0.717,0.137,0.576,0.474
11194,11,98,67,39,27,14,84,17,0.172,0.557,0.944,0.609,0.587,0.137,0.583,0.447
11195,47,0,5,64,22,2,12,35,0.734,0.0,0.07,1.0,0.478,0.02,0.083,0.921
11196,58,3,67,58,35,39,143,36,0.906,0.017,0.944,0.906,0.761,0.382,0.993,0.947
11197,15,3,67,63,33,100,143,38,0.234,0.017,0.944,0.984,0.717,0.98,0.993,1.0
11198,56,19,67,64,35,100,143,38,0.875,0.108,0.944,1.0,0.761,0.98,0.993,1.0
11199,14,71,0,15,14,21,136,36,0.219,0.403,0.0,0.234,0.304,0.206,0.944,0.947
11200,2,1,67,25,14,2,37,37,0.031,0.006,0.944,0.391,0.304,0.02,0.257,0.974
11201,1,0,67,21,22,3,15,38,0.016,0.0,0.944,0.328,0.478,0.029,0.104,1.0
11202,15,105,67,46,26,71,125,36,0.234,0.597,0.944,0.719,0.565,0.696,0.868,0.947
11203,10,0,67,30,32,5,8,38,0.156,0.0,0.944,0.469,0.696,0.049,0.056,1.0
11204,2,67,0,19,14,29,45,4,0.031,0.381,0.0,0.297,0.304,0.284,0.312,0.105
11205,15,151,0,40,28,78,1,1,0.234,0.858,0.0,0.625,0.609,0.765,0.007,0.026
11206,3,9,0,33,15,33,57,13,0.047,0.051,0.0,0.516,0.326,0.324,0.396,0.342
11207,14,152,0,38,27,79,1,0,0.219,0.864,0.0,0.594,0.587,0.775,0.007,0.0
11208,15,152,4,38,16,79,2,0,0.234,0.864,0.056,0.594,0.348,0.775,0.014,0.0
11209,62,153,0,55,28,100,136,0,0.969,0.869,0.0,0.859,0.609,0.98,0.944,0.0
11210,1,20,67,35,19,32,4,36,0.016,0.114,0.944,0.547,0.413,0.314,0.028,0.947
11211,22,1,0,62,10,0,0,0,0.344,0.006,0.0,0.969,0.217,0.0,0.0,0.0
11212,36,161,67,22,31,101,143,34,0.562,0.915,0.944,0.344,0.674,0.99,0.993,0.895
11213,9,170,0,28,16,31,47,6,0.141,0.966,0.0,0.438,0.348,0.304,0.326,0.158
11214,0,2,67,1,18,3,21,35,0.0,0.011,0.944,0.016,0.391,0.029,0.146,0.921
11215,4,22,67,57,21,30,1,38,0.062,0.125,0.944,0.891,0.457,0.294,0.007,1.0
11216,0,10,67,19,18,24,142,38,0.0,0.057,0.944,0.297,0.391,0.235,0.986,1.0
11217,1,1,0,49,20,4,10,20,0.016,0.006,0.0,0.766,0.435,0.039,0.069,0.526
11218,62,172,67,34,28,101,143,37,0.969,0.977,0.944,0.531,0.609,0.99,0.993,0.974
11219,0,8,67,25,23,2,30,38,0.0,0.045,0.944,0.391,0.5,0.02,0.208,1.0
11220,2,6,67,40,23,9,142,38,0.031,0.034,0.944,0.625,0.5,0.088,0.986,1.0
11221,54,2,67,63,27,15,142,38,0.844,0.011,0.944,0.984,0.587,0.147,0.986,1.0
11222,3,8,67,24,22,2,38,38,0.047,0.045,0.944,0.375,0.478,0.02,0.264,1.0
11223,3,14,67,33,21,6,15,37,0.047,0.08,0.944,0.516,0.457,0.059,0.104,0.974
11224,58,164,67,63,34,102,143,38,0.906,0.932,0.944,0.984,0.739,1.0,0.993,1.0
11225,58,172,0,34,24,100,136,1,0.906,0.977,0.0,0.531,0.522,0.98,0.944,0.026
11226,10,0,67,21,21,4,143,38,0.156,0.0,0.944,0.328,0.457,0.039,0.993,1.0
11227,62,172,0,33,23,101,138,0,0.969,0.977,0.0,0.516,0.5,0.99,0.958,0.0
11228,61,11,67,51,35,7,6,38,0.953,0.062,0.944,0.797,0.761,0.069,0.042,1.0
11229,0,2,67,19,18,9,13,38,0.0,0.011,0.944,0.297,0.391,0.088,0.09,1.0
11230,57,162,67,61,31,102,143,3,0.891,0.92,0.944,0.953,0.674,1.0,0.993,0.079
11231,56,1,67,28,20,6,19,38,0.875,0.006,0.944,0.438,0.435,0.059,0.132,1.0
11232,13,1,67,38,20,17,16,38,0.203,0.006,0.944,0.594,0.435,0.167,0.111,1.0
11233,55,4,67,63,22,6,14,2,0.859,0.023,0.944,0.984,0.478,0.059,0.097,0.053
11234,5,5,67,31,17,7,12,2,0.078,0.028,0.944,0.484,0.37,0.069,0.083,0.053
11235,0,2,67,38,21,4,23,38,0.0,0.011,0.944,0.594,0.457,0.039,0.16,1.0
11236,1,8,67,38,21,1,10,37,0.016,0.045,0.944,0.594,0.457,0.01,0.069,0.974
11237,3,2,67,19,19,2,11,37,0.047,0.011,0.944,0.297,0.413,0.02,0.076,0.974
11238,0,0,67,0,14,2,6,34,0.0,0.0,0.944,0.0,0.304,0.02,0.042,0.895
11239,57,11,0,63,22,0,0,1,0.891,0.062,0.0,0.984,0.478,0.0,0.0,0.026
11240,0,19,0,48,21,1,2,33,0.0,0.108,0.0,0.75,0.457,0.01,0.014,0.868
11241,56,11,0,40,20,0,0,0,0.875,0.062,0.0,0.625,0.435,0.0,0.0,0.0
11242,58,171,67,55,35,101,139,5,0.906,0.972,0.944,0.859,0.761,0.99,0.965,0.132
11243,7,8,0,19,9,0,1,35,0.109,0.045,0.0,0.297,0.196,0.0,0.007,0.921
11244,58,171,67,60,33,101,143,36,0.906,0.972,0.944,0.938,0.717,0.99,0.993,0.947
11245,58,163,67,55,22,102,142,0,0.906,0.926,0.944,0.859,0.478,1.0,0.986,0.0
11246,57,168,65,57,31,102,143,35,0.891,0.955,0.915,0.891,0.674,1.0,0.993,0.921
11247,6,8,0,28,18,0,1,35,0.094,0.045,0.0,0.438,0.391,0.0,0.007,0.921
11248,58,172,0,52,31,101,142,35,0.906,0.977,0.0,0.812,0.674,0.99,0.986,0.921
11249,0,8,0,19,19,0,1,34,0.0,0.045,0.0,0.297,0.413,0.0,0.007,0.895
11250,4,1,67,0,16,26,9,35,0.062,0.006,0.944,0.0,0.348,0.255,0.062,0.921
11251,3,0,67,19,20,3,10,35,0.047,0.0,0.944,0.297,0.435,0.029,0.069,0.921
11252,63,172,67,62,35,102,143,35,0.984,0.977,0.944,0.969,0.761,1.0,0.993,0.921
11253,53,116,67,36,31,80,137,30,0.828,0.659,0.944,0.562,0.674,0.784,0.951,0.789
11254,59,0,4,65,21,0,0,2,0.922,0.0,0.056,1.016,0.457,0.0,0.0,0.053
11255,2,169,0,37,30,25,2,35,0.031,0.96,0.0,0.578,0.652,0.245,0.014,0.921
11256,4,0,0,28,18,1,37,36,0.062,0.0,0.0,0.438,0.391,0.01,0.257,0.947
11257,19,73,0,43,15,40,35,4,0.297,0.415,0.0,0.672,0.326,0.392,0.243,0.105
11258,58,160,67,56,33,101,140,35,0.906,0.909,0.944,0.875,0.717,0.99,0.972,0.921
11259,11,1,0,64,11,0,0,3,0.172,0.006,0.0,1.0,0.239,0.0,0.0,0.079
11260,13,0,67,61,23,2,33,34,0.203,0.0,0.944,0.953,0.5,0.02,0.229,0.895
